day,hour,origen_barrio,origen_cap,cantidad,longitude,latitude
7,15,HURLINGHAM,0,856,-58.64969436,-34.59921401
7,15,ITUZAINGO,0,872,-58.68875833,-34.63600182
7,15,JOSE C. PAZ,0,2496,-58.77767109,-34.51187589
7,15,LA MATANZA,0,21284,-58.62538227,-34.77012002
7,15,LANUS,0,7500,-58.39547449,-34.70576064
7,15,LINIERS,1,2816,-58.51912811,-34.64379602
7,15,LOMAS DE ZAMORA,0,7664,-58.42404113,-34.7555056
7,15,MALVINAS ARGENTINAS,0,3130,-58.712133,-34.48730383
7,15,MATADEROS,1,2030,-58.50173703,-34.65837345
7,15,MERLO,0,983,-58.74187776,-34.71088678
7,15,MONSERRAT,1,2712,-58.37964847,-34.61268563
7,15,MONTE CASTRO,1,932,-58.50658095,-34.61929776
7,15,MORENO,0,1482,-58.81092327,-34.61061712
7,15,MORON,0,4088,-58.61984335,-34.64914107
7,15,NUEVA POMPEYA,1,3427,-58.41885257,-34.65054408
7,15,NUNEZ,1,1279,-58.46285879,-34.54373767
7,15,PALERMO,1,8961,-58.42243478,-34.57390245
7,15,PARQUE AVELLANEDA,1,1340,-58.47645528,-34.64864159
7,15,PARQUE CHACABUCO,1,1152,-58.43769584,-34.63593994
7,15,PARQUE CHAS,1,365,-58.47912136,-34.58552269
7,15,PARQUE PATRICIOS,1,1804,-58.40167518,-34.63755033
7,15,PATERNAL,1,671,-58.46866484,-34.59742118
7,15,PILAR,0,547,-58.90344139,-34.44819902
7,15,PRESIDENTE PERON,0,196,-58.39809124,-34.9298313
7,15,PUERTO MADERO,1,199,-58.35571275,-34.60905372
7,15,QUILMES,0,9746,-58.27674869,-34.73506242
7,15,RECOLETA,1,5243,-58.39521874,-34.58623775
7,15,RETIRO,1,3288,-58.37592173,-34.58841231
7,15,SAAVEDRA,1,1590,-58.4887446,-34.55307606
7,15,SAN CRISTOBAL,1,1188,-58.40188403,-34.6238645
7,15,SAN FERNANDO,0,2687,-58.56629736,-34.45545665
7,15,SAN FERNANDO,0,2687,-58.55408337,-34.14166569
7,15,SAN ISIDRO,0,7832,-58.53753207,-34.48729629
7,15,SAN MIGUEL,0,4675,-58.69170552,-34.55209197
7,15,SAN NICOLAS,1,4425,-58.38051517,-34.60366599
7,15,SAN TELMO,1,1010,-58.37154103,-34.62152049
7,15,TIGRE,0,5192,-58.61687555,-34.38565106
7,15,TRES DE FEBRERO,0,5188,-58.57913045,-34.59594723
7,15,VELEZ SARSFIELD,1,692,-58.49327669,-34.63136139
7,15,VERSALLES,1,207,-58.52241724,-34.63012294
7,15,VICENTE LOPEZ,0,7477,-58.50461476,-34.52659375
7,15,VILLA CRESPO,1,2836,-58.44272186,-34.59883365
7,15,VILLA DEL PARQUE,1,833,-58.49067708,-34.60424664
7,15,VILLA DEVOTO,1,1972,-58.51428246,-34.60235465
7,15,VILLA GRAL. MITRE,1,764,-58.46894292,-34.6100287
7,15,VILLA LUGANO,1,1960,-58.47616703,-34.67499311
7,15,VILLA LURO,1,438,-58.50272906,-34.63641326
7,15,VILLA ORTUZAR,1,464,-58.46765121,-34.58097343
7,15,VILLA PUEYRREDON,1,836,-58.50349866,-34.58210304
7,15,VILLA REAL,1,579,-58.52603869,-34.61949319
7,15,VILLA RIACHUELO,1,507,-58.46334995,-34.69185842
7,15,VILLA SANTA RITA,1,767,-58.48295679,-34.61619346
7,15,VILLA SOLDATI,1,580,-58.44660206,-34.66537818
7,15,VILLA URQUIZA,1,1491,-58.4878555,-34.57154052
7,16,AGRONOMIA,1,723,-58.48867266,-34.59294472
7,16,ALMAGRO,1,3230,-58.42174452,-34.60922726
7,16,ALMIRANTE BROWN,0,6550,-58.36739785,-34.8355701
7,16,AVELLANEDA,0,9900,-58.34130219,-34.67822151
7,16,BALVANERA,1,7783,-58.40306169,-34.6090994
7,16,BARRACAS,1,3442,-58.38427511,-34.64641752
7,16,BELGRANO,1,5879,-58.45029805,-34.55489158
7,16,BERAZATEGUI,0,3584,-58.15526069,-34.81793907
7,16,BOCA,1,1135,-58.35687956,-34.63111612
7,16,BOEDO,1,1473,-58.41883975,-34.6299599
7,16,CABALLITO,1,5258,-58.44360306,-34.61682542
7,16,CHACARITA,1,1287,-58.45417483,-34.58837214
7,16,COGHLAN,1,459,-58.47494433,-34.56062377
7,16,COLEGIALES,1,810,-58.45096795,-34.57464156
7,16,CONSTITUCION,1,2887,-58.38438814,-34.62504415
7,16,ESCOBAR,0,591,-58.77112814,-34.32871815
7,16,ESTEBAN ECHEVERRIA,0,2301,-58.47696902,-34.83120997
7,16,EZEIZA,0,642,-58.56483953,-34.87582135
7,16,FLORENCIO VARELA,0,4470,-58.25863776,-34.87787299
7,16,FLORES,1,4839,-58.45826804,-34.63680312
7,16,FLORESTA,1,1342,-58.48358753,-34.62768578
7,16,GENERAL SAN MARTIN,0,7393,-58.56430565,-34.55265233
7,16,HURLINGHAM,0,1077,-58.64969436,-34.59921401
7,16,ITUZAINGO,0,1044,-58.68875833,-34.63600182
7,16,JOSE C. PAZ,0,3213,-58.77767109,-34.51187589
7,16,LA MATANZA,0,26072,-58.62538227,-34.77012002
7,16,LANUS,0,9655,-58.39547449,-34.70576064
7,16,LINIERS,1,3212,-58.51912811,-34.64379602
7,16,LOMAS DE ZAMORA,0,8919,-58.42404113,-34.7555056
7,16,MALVINAS ARGENTINAS,0,4095,-58.712133,-34.48730383
7,16,MATADEROS,1,2826,-58.50173703,-34.65837345
7,16,MERLO,0,1206,-58.74187776,-34.71088678
7,16,MONSERRAT,1,2972,-58.37964847,-34.61268563
7,16,MONTE CASTRO,1,1169,-58.50658095,-34.61929776
7,16,MORENO,0,1656,-58.81092327,-34.61061712
7,16,MORON,0,4963,-58.61984335,-34.64914107
7,16,NUEVA POMPEYA,1,3955,-58.41885257,-34.65054408
7,16,NUNEZ,1,1424,-58.46285879,-34.54373767
7,16,PALERMO,1,10423,-58.42243478,-34.57390245
7,16,PARQUE AVELLANEDA,1,1762,-58.47645528,-34.64864159
7,16,PARQUE CHACABUCO,1,1315,-58.43769584,-34.63593994
7,16,PARQUE CHAS,1,415,-58.47912136,-34.58552269
7,16,PARQUE PATRICIOS,1,2009,-58.40167518,-34.63755033
7,16,PATERNAL,1,884,-58.46866484,-34.59742118
7,16,PILAR,0,665,-58.90344139,-34.44819902
7,16,PRESIDENTE PERON,0,311,-58.39809124,-34.9298313
7,16,PUERTO MADERO,1,256,-58.35571275,-34.60905372
7,16,QUILMES,0,11976,-58.27674869,-34.73506242
7,16,RECOLETA,1,5824,-58.39521874,-34.58623775
7,16,RETIRO,1,3908,-58.37592173,-34.58841231
7,16,SAAVEDRA,1,2076,-58.4887446,-34.55307606
7,16,SAN CRISTOBAL,1,1540,-58.40188403,-34.6238645
7,16,SAN FERNANDO,0,3610,-58.56629736,-34.45545665
7,16,SAN FERNANDO,0,3610,-58.55408337,-34.14166569
7,16,SAN ISIDRO,0,9302,-58.53753207,-34.48729629
7,16,SAN MIGUEL,0,5654,-58.69170552,-34.55209197
7,16,SAN NICOLAS,1,4809,-58.38051517,-34.60366599
7,16,SAN TELMO,1,1120,-58.37154103,-34.62152049
7,16,TIGRE,0,5935,-58.61687555,-34.38565106
7,16,TRES DE FEBRERO,0,6570,-58.57913045,-34.59594723
7,16,VELEZ SARSFIELD,1,886,-58.49327669,-34.63136139
7,16,VERSALLES,1,210,-58.52241724,-34.63012294
7,16,VICENTE LOPEZ,0,8661,-58.50461476,-34.52659375
7,16,VILLA CRESPO,1,3174,-58.44272186,-34.59883365
7,16,VILLA DEL PARQUE,1,949,-58.49067708,-34.60424664
7,16,VILLA DEVOTO,1,2497,-58.51428246,-34.60235465
7,16,VILLA GRAL. MITRE,1,902,-58.46894292,-34.6100287
7,16,VILLA LUGANO,1,2849,-58.47616703,-34.67499311
7,16,VILLA LURO,1,643,-58.50272906,-34.63641326
7,16,VILLA ORTUZAR,1,538,-58.46765121,-34.58097343
7,16,VILLA PUEYRREDON,1,1097,-58.50349866,-34.58210304
7,16,VILLA REAL,1,685,-58.52603869,-34.61949319
7,16,VILLA RIACHUELO,1,606,-58.46334995,-34.69185842
7,16,VILLA SANTA RITA,1,997,-58.48295679,-34.61619346
7,16,VILLA SOLDATI,1,866,-58.44660206,-34.66537818
7,16,VILLA URQUIZA,1,1897,-58.4878555,-34.57154052
7,17,AGRONOMIA,1,733,-58.48867266,-34.59294472
7,17,ALMAGRO,1,3687,-58.42174452,-34.60922726
7,17,ALMIRANTE BROWN,0,8549,-58.36739785,-34.8355701
7,17,AVELLANEDA,0,12548,-58.34130219,-34.67822151
7,17,BALVANERA,1,7832,-58.40306169,-34.6090994
7,17,BARRACAS,1,4007,-58.38427511,-34.64641752
7,17,BELGRANO,1,6542,-58.45029805,-34.55489158
7,17,BERAZATEGUI,0,4546,-58.15526069,-34.81793907
7,17,BOCA,1,1242,-58.35687956,-34.63111612
7,17,BOEDO,1,1551,-58.41883975,-34.6299599
7,17,CABALLITO,1,5682,-58.44360306,-34.61682542
7,17,CHACARITA,1,1546,-58.45417483,-34.58837214
7,17,COGHLAN,1,529,-58.47494433,-34.56062377
7,17,COLEGIALES,1,858,-58.45096795,-34.57464156
7,17,CONSTITUCION,1,3109,-58.38438814,-34.62504415
7,17,ESCOBAR,0,759,-58.77112814,-34.32871815
7,17,ESTEBAN ECHEVERRIA,0,2769,-58.47696902,-34.83120997
7,17,EZEIZA,0,731,-58.56483953,-34.87582135
7,17,FLORENCIO VARELA,0,6108,-58.25863776,-34.87787299
7,17,FLORES,1,5230,-58.45826804,-34.63680312
7,17,FLORESTA,1,1486,-58.48358753,-34.62768578
7,17,GENERAL SAN MARTIN,0,9230,-58.56430565,-34.55265233
7,17,HURLINGHAM,0,1404,-58.64969436,-34.59921401
7,17,ITUZAINGO,0,1469,-58.68875833,-34.63600182
7,17,JOSE C. PAZ,0,3977,-58.77767109,-34.51187589
7,17,LA MATANZA,0,32760,-58.62538227,-34.77012002
7,17,LANUS,0,11929,-58.39547449,-34.70576064
7,17,LINIERS,1,3488,-58.51912811,-34.64379602
7,17,LOMAS DE ZAMORA,0,11638,-58.42404113,-34.7555056
7,17,MALVINAS ARGENTINAS,0,5299,-58.712133,-34.48730383
7,17,MATADEROS,1,3068,-58.50173703,-34.65837345
7,17,MERLO,0,1759,-58.74187776,-34.71088678
7,17,MONSERRAT,1,3367,-58.37964847,-34.61268563
7,17,MONTE CASTRO,1,1285,-58.50658095,-34.61929776
7,17,MORENO,0,2258,-58.81092327,-34.61061712
7,17,MORON,0,5909,-58.61984335,-34.64914107
7,17,NUEVA POMPEYA,1,4585,-58.41885257,-34.65054408
7,17,NUNEZ,1,1412,-58.46285879,-34.54373767
7,17,PALERMO,1,11545,-58.42243478,-34.57390245
7,17,PARQUE AVELLANEDA,1,2391,-58.47645528,-34.64864159
7,17,PARQUE CHACABUCO,1,1326,-58.43769584,-34.63593994
7,17,PARQUE CHAS,1,372,-58.47912136,-34.58552269
7,17,PARQUE PATRICIOS,1,2068,-58.40167518,-34.63755033
7,17,PATERNAL,1,1007,-58.46866484,-34.59742118
7,17,PILAR,0,868,-58.90344139,-34.44819902
7,17,PRESIDENTE PERON,0,361,-58.39809124,-34.9298313
7,17,PUERTO MADERO,1,277,-58.35571275,-34.60905372
7,17,QUILMES,0,15863,-58.27674869,-34.73506242
7,17,RECOLETA,1,6150,-58.39521874,-34.58623775
7,17,RETIRO,1,4241,-58.37592173,-34.58841231
7,17,SAAVEDRA,1,2397,-58.4887446,-34.55307606
7,17,SAN CRISTOBAL,1,1476,-58.40188403,-34.6238645
7,17,SAN FERNANDO,0,4222,-58.56629736,-34.45545665
7,17,SAN FERNANDO,0,4222,-58.55408337,-34.14166569
7,17,SAN ISIDRO,0,11011,-58.53753207,-34.48729629
7,17,SAN MIGUEL,0,7325,-58.69170552,-34.55209197
7,17,SAN NICOLAS,1,5574,-58.38051517,-34.60366599
7,17,SAN TELMO,1,1137,-58.37154103,-34.62152049
7,17,TIGRE,0,8281,-58.61687555,-34.38565106
7,17,TRES DE FEBRERO,0,8380,-58.57913045,-34.59594723
7,17,VELEZ SARSFIELD,1,909,-58.49327669,-34.63136139
7,17,VERSALLES,1,258,-58.52241724,-34.63012294
7,17,VICENTE LOPEZ,0,10050,-58.50461476,-34.52659375
7,17,VILLA CRESPO,1,3647,-58.44272186,-34.59883365
7,17,VILLA DEL PARQUE,1,1011,-58.49067708,-34.60424664
7,17,VILLA DEVOTO,1,2793,-58.51428246,-34.60235465
7,17,VILLA GRAL. MITRE,1,942,-58.46894292,-34.6100287
7,17,VILLA LUGANO,1,3255,-58.47616703,-34.67499311
7,17,VILLA LURO,1,601,-58.50272906,-34.63641326
7,17,VILLA ORTUZAR,1,635,-58.46765121,-34.58097343
7,17,VILLA PUEYRREDON,1,1250,-58.50349866,-34.58210304
7,17,VILLA REAL,1,787,-58.52603869,-34.61949319
7,17,VILLA RIACHUELO,1,713,-58.46334995,-34.69185842
7,17,VILLA SANTA RITA,1,1022,-58.48295679,-34.61619346
7,17,VILLA SOLDATI,1,979,-58.44660206,-34.66537818
7,17,VILLA URQUIZA,1,2164,-58.4878555,-34.57154052
7,18,AGRONOMIA,1,624,-58.48867266,-34.59294472
7,18,ALMAGRO,1,3132,-58.42174452,-34.60922726
7,18,ALMIRANTE BROWN,0,6541,-58.36739785,-34.8355701
7,18,AVELLANEDA,0,10559,-58.34130219,-34.67822151
7,18,BALVANERA,1,7794,-58.40306169,-34.6090994
7,18,BARRACAS,1,3562,-58.38427511,-34.64641752
7,18,BELGRANO,1,5507,-58.45029805,-34.55489158
7,18,BERAZATEGUI,0,3650,-58.15526069,-34.81793907
7,18,BOCA,1,985,-58.35687956,-34.63111612
7,18,BOEDO,1,1402,-58.41883975,-34.6299599
7,18,CABALLITO,1,5625,-58.44360306,-34.61682542
7,18,CHACARITA,1,1646,-58.45417483,-34.58837214
7,18,COGHLAN,1,425,-58.47494433,-34.56062377
7,18,COLEGIALES,1,741,-58.45096795,-34.57464156
7,18,CONSTITUCION,1,3201,-58.38438814,-34.62504415
7,18,ESCOBAR,0,739,-58.77112814,-34.32871815
7,18,ESTEBAN ECHEVERRIA,0,2532,-58.47696902,-34.83120997
7,18,EZEIZA,0,639,-58.56483953,-34.87582135
7,18,FLORENCIO VARELA,0,4644,-58.25863776,-34.87787299
7,18,FLORES,1,5279,-58.45826804,-34.63680312
7,18,FLORESTA,1,1239,-58.48358753,-34.62768578
7,18,GENERAL SAN MARTIN,0,7766,-58.56430565,-34.55265233
7,18,HURLINGHAM,0,990,-58.64969436,-34.59921401
7,18,ITUZAINGO,0,1143,-58.68875833,-34.63600182
7,18,JOSE C. PAZ,0,3330,-58.77767109,-34.51187589
7,18,LA MATANZA,0,27670,-58.62538227,-34.77012002
7,18,LANUS,0,9486,-58.39547449,-34.70576064
7,18,LINIERS,1,3651,-58.51912811,-34.64379602
7,18,LOMAS DE ZAMORA,0,9449,-58.42404113,-34.7555056
7,18,MALVINAS ARGENTINAS,0,4344,-58.712133,-34.48730383
7,18,MATADEROS,1,2583,-58.50173703,-34.65837345
7,18,MERLO,0,1290,-58.74187776,-34.71088678
7,18,MONSERRAT,1,3269,-58.37964847,-34.61268563
7,18,MONTE CASTRO,1,1192,-58.50658095,-34.61929776
7,18,MORENO,0,1606,-58.81092327,-34.61061712
7,18,MORON,0,5278,-58.61984335,-34.64914107
7,18,NUEVA POMPEYA,1,4813,-58.41885257,-34.65054408
7,18,NUNEZ,1,1296,-58.46285879,-34.54373767
7,18,PALERMO,1,11503,-58.42243478,-34.57390245
7,18,PARQUE AVELLANEDA,1,1815,-58.47645528,-34.64864159
7,18,PARQUE CHACABUCO,1,1207,-58.43769584,-34.63593994
7,18,PARQUE CHAS,1,266,-58.47912136,-34.58552269
7,18,PARQUE PATRICIOS,1,2062,-58.40167518,-34.63755033
7,18,PATERNAL,1,890,-58.46866484,-34.59742118
7,18,PILAR,0,585,-58.90344139,-34.44819902
7,18,PRESIDENTE PERON,0,230,-58.39809124,-34.9298313
7,18,PUERTO MADERO,1,263,-58.35571275,-34.60905372
7,18,QUILMES,0,11789,-58.27674869,-34.73506242
7,18,RECOLETA,1,5762,-58.39521874,-34.58623775
7,18,RETIRO,1,4234,-58.37592173,-34.58841231
7,18,SAAVEDRA,1,2196,-58.4887446,-34.55307606
7,18,SAN CRISTOBAL,1,1279,-58.40188403,-34.6238645
7,18,SAN FERNANDO,0,3756,-58.56629736,-34.45545665
7,18,SAN FERNANDO,0,3756,-58.55408337,-34.14166569
7,18,SAN ISIDRO,0,9067,-58.53753207,-34.48729629
7,18,SAN MIGUEL,0,5373,-58.69170552,-34.55209197
7,18,SAN NICOLAS,1,6056,-58.38051517,-34.60366599
7,18,SAN TELMO,1,1152,-58.37154103,-34.62152049
7,18,TIGRE,0,6494,-58.61687555,-34.38565106
7,18,TRES DE FEBRERO,0,6539,-58.57913045,-34.59594723
7,18,VELEZ SARSFIELD,1,883,-58.49327669,-34.63136139
7,18,VERSALLES,1,284,-58.52241724,-34.63012294
7,18,VICENTE LOPEZ,0,9023,-58.50461476,-34.52659375
7,18,VILLA CRESPO,1,3625,-58.44272186,-34.59883365
7,18,VILLA DEL PARQUE,1,952,-58.49067708,-34.60424664
7,18,VILLA DEVOTO,1,2575,-58.51428246,-34.60235465
7,18,VILLA GRAL. MITRE,1,865,-58.46894292,-34.6100287
7,18,VILLA LUGANO,1,2853,-58.47616703,-34.67499311
7,18,VILLA LURO,1,618,-58.50272906,-34.63641326
7,18,VILLA ORTUZAR,1,561,-58.46765121,-34.58097343
7,18,VILLA PUEYRREDON,1,975,-58.50349866,-34.58210304
7,18,VILLA REAL,1,808,-58.52603869,-34.61949319
7,18,VILLA RIACHUELO,1,670,-58.46334995,-34.69185842
7,18,VILLA SANTA RITA,1,919,-58.48295679,-34.61619346
7,18,VILLA SOLDATI,1,771,-58.44660206,-34.66537818
7,18,VILLA URQUIZA,1,1643,-58.4878555,-34.57154052
7,19,AGRONOMIA,1,419,-58.48867266,-34.59294472
7,19,ALMAGRO,1,2300,-58.42174452,-34.60922726
7,19,ALMIRANTE BROWN,0,4353,-58.36739785,-34.8355701
7,19,AVELLANEDA,0,6959,-58.34130219,-34.67822151
7,19,BALVANERA,1,5720,-58.40306169,-34.6090994
7,19,BARRACAS,1,1968,-58.38427511,-34.64641752
7,19,BELGRANO,1,4282,-58.45029805,-34.55489158
7,19,BERAZATEGUI,0,2120,-58.15526069,-34.81793907
7,19,BOCA,1,627,-58.35687956,-34.63111612
7,19,BOEDO,1,995,-58.41883975,-34.6299599
7,19,CABALLITO,1,4105,-58.44360306,-34.61682542
7,19,CHACARITA,1,1005,-58.45417483,-34.58837214
7,19,COGHLAN,1,334,-58.47494433,-34.56062377
7,19,COLEGIALES,1,557,-58.45096795,-34.57464156
7,19,CONSTITUCION,1,2205,-58.38438814,-34.62504415
7,19,ESCOBAR,0,383,-58.77112814,-34.32871815
7,19,ESTEBAN ECHEVERRIA,0,1585,-58.47696902,-34.83120997
7,19,EZEIZA,0,452,-58.56483953,-34.87582135
7,19,FLORENCIO VARELA,0,3150,-58.25863776,-34.87787299
7,19,FLORES,1,3181,-58.45826804,-34.63680312
7,19,FLORESTA,1,726,-58.48358753,-34.62768578
7,19,GENERAL SAN MARTIN,0,4490,-58.56430565,-34.55265233
7,19,HURLINGHAM,0,673,-58.64969436,-34.59921401
7,19,ITUZAINGO,0,647,-58.68875833,-34.63600182
7,19,JOSE C. PAZ,0,2280,-58.77767109,-34.51187589
7,19,LA MATANZA,0,19416,-58.62538227,-34.77012002
7,19,LANUS,0,5939,-58.39547449,-34.70576064
7,19,LINIERS,1,2761,-58.51912811,-34.64379602
7,19,LOMAS DE ZAMORA,0,6456,-58.42404113,-34.7555056
7,19,MALVINAS ARGENTINAS,0,2709,-58.712133,-34.48730383
7,19,MATADEROS,1,1582,-58.50173703,-34.65837345
7,19,MERLO,0,862,-58.74187776,-34.71088678
7,19,MONSERRAT,1,2094,-58.37964847,-34.61268563
7,19,MONTE CASTRO,1,589,-58.50658095,-34.61929776
7,19,MORENO,0,1156,-58.81092327,-34.61061712
7,19,MORON,0,3419,-58.61984335,-34.64914107
7,19,NUEVA POMPEYA,1,3365,-58.41885257,-34.65054408
7,19,NUNEZ,1,904,-58.46285879,-34.54373767
7,19,PALERMO,1,7989,-58.42243478,-34.57390245
7,19,PARQUE AVELLANEDA,1,1230,-58.47645528,-34.64864159
7,19,PARQUE CHACABUCO,1,801,-58.43769584,-34.63593994
7,19,PARQUE CHAS,1,235,-58.47912136,-34.58552269
7,19,PARQUE PATRICIOS,1,1203,-58.40167518,-34.63755033
7,19,PATERNAL,1,459,-58.46866484,-34.59742118
7,19,PILAR,0,344,-58.90344139,-34.44819902
7,19,PRESIDENTE PERON,0,114,-58.39809124,-34.9298313
7,19,PUERTO MADERO,1,134,-58.35571275,-34.60905372
7,19,QUILMES,0,7409,-58.27674869,-34.73506242
7,19,RECOLETA,1,4574,-58.39521874,-34.58623775
7,19,RETIRO,1,2598,-58.37592173,-34.58841231
7,19,SAAVEDRA,1,1201,-58.4887446,-34.55307606
7,19,SAN CRISTOBAL,1,863,-58.40188403,-34.6238645
7,19,SAN FERNANDO,0,2474,-58.56629736,-34.45545665
7,19,SAN FERNANDO,0,2474,-58.55408337,-34.14166569
7,19,SAN ISIDRO,0,6342,-58.53753207,-34.48729629
7,19,SAN MIGUEL,0,4187,-58.69170552,-34.55209197
7,19,SAN NICOLAS,1,3879,-58.38051517,-34.60366599
7,19,SAN TELMO,1,698,-58.37154103,-34.62152049
7,19,TIGRE,0,4340,-58.61687555,-34.38565106
7,19,TRES DE FEBRERO,0,4205,-58.57913045,-34.59594723
7,19,VELEZ SARSFIELD,1,590,-58.49327669,-34.63136139
7,19,VERSALLES,1,184,-58.52241724,-34.63012294
7,19,VICENTE LOPEZ,0,5601,-58.50461476,-34.52659375
7,19,VILLA CRESPO,1,2428,-58.44272186,-34.59883365
7,19,VILLA DEL PARQUE,1,698,-58.49067708,-34.60424664
7,19,VILLA DEVOTO,1,1638,-58.51428246,-34.60235465
7,19,VILLA GRAL. MITRE,1,565,-58.46894292,-34.6100287
7,19,VILLA LUGANO,1,1567,-58.47616703,-34.67499311
7,19,VILLA LURO,1,386,-58.50272906,-34.63641326
7,19,VILLA ORTUZAR,1,352,-58.46765121,-34.58097343
7,19,VILLA PUEYRREDON,1,630,-58.50349866,-34.58210304
7,19,VILLA REAL,1,508,-58.52603869,-34.61949319
7,19,VILLA RIACHUELO,1,459,-58.46334995,-34.69185842
7,19,VILLA SANTA RITA,1,696,-58.48295679,-34.61619346
7,19,VILLA SOLDATI,1,334,-58.44660206,-34.66537818
7,19,VILLA URQUIZA,1,1237,-58.4878555,-34.57154052
7,20,AGRONOMIA,1,437,-58.48867266,-34.59294472
7,20,ALMAGRO,1,2085,-58.42174452,-34.60922726
7,20,ALMIRANTE BROWN,0,3200,-58.36739785,-34.8355701
7,20,AVELLANEDA,0,5065,-58.34130219,-34.67822151
7,20,BALVANERA,1,4610,-58.40306169,-34.6090994
7,20,BARRACAS,1,1457,-58.38427511,-34.64641752
7,20,BELGRANO,1,3515,-58.45029805,-34.55489158
7,20,BERAZATEGUI,0,2024,-58.15526069,-34.81793907
7,20,BOCA,1,492,-58.35687956,-34.63111612
7,20,BOEDO,1,886,-58.41883975,-34.6299599
7,20,CABALLITO,1,3520,-58.44360306,-34.61682542
7,20,CHACARITA,1,718,-58.45417483,-34.58837214
7,20,COGHLAN,1,207,-58.47494433,-34.56062377
7,20,COLEGIALES,1,476,-58.45096795,-34.57464156
7,20,CONSTITUCION,1,1681,-58.38438814,-34.62504415
7,20,ESCOBAR,0,301,-58.77112814,-34.32871815
7,20,ESTEBAN ECHEVERRIA,0,1134,-58.47696902,-34.83120997
7,20,EZEIZA,0,340,-58.56483953,-34.87582135
7,20,FLORENCIO VARELA,0,2232,-58.25863776,-34.87787299
7,20,FLORES,1,2531,-58.45826804,-34.63680312
7,20,FLORESTA,1,497,-58.48358753,-34.62768578
7,20,GENERAL SAN MARTIN,0,3068,-58.56430565,-34.55265233
7,20,HURLINGHAM,0,459,-58.64969436,-34.59921401
7,20,ITUZAINGO,0,419,-58.68875833,-34.63600182
7,20,JOSE C. PAZ,0,1584,-58.77767109,-34.51187589
7,20,LA MATANZA,0,13228,-58.62538227,-34.77012002
7,20,LANUS,0,4473,-58.39547449,-34.70576064
7,20,LINIERS,1,1872,-58.51912811,-34.64379602
7,20,LOMAS DE ZAMORA,0,4865,-58.42404113,-34.7555056
7,20,MALVINAS ARGENTINAS,0,1951,-58.712133,-34.48730383
7,20,MATADEROS,1,1057,-58.50173703,-34.65837345
7,20,MERLO,0,587,-58.74187776,-34.71088678
7,20,MONSERRAT,1,1675,-58.37964847,-34.61268563
7,20,MONTE CASTRO,1,540,-58.50658095,-34.61929776
7,20,MORENO,0,866,-58.81092327,-34.61061712
7,20,MORON,0,2574,-58.61984335,-34.64914107
7,20,NUEVA POMPEYA,1,2191,-58.41885257,-34.65054408
7,20,NUNEZ,1,715,-58.46285879,-34.54373767
7,20,PALERMO,1,7378,-58.42243478,-34.57390245
7,20,PARQUE AVELLANEDA,1,996,-58.47645528,-34.64864159
7,20,PARQUE CHACABUCO,1,791,-58.43769584,-34.63593994
7,20,PARQUE CHAS,1,185,-58.47912136,-34.58552269
7,20,PARQUE PATRICIOS,1,978,-58.40167518,-34.63755033
7,20,PATERNAL,1,447,-58.46866484,-34.59742118
7,20,PILAR,0,288,-58.90344139,-34.44819902
7,20,PRESIDENTE PERON,0,96,-58.39809124,-34.9298313
7,20,PUERTO MADERO,1,118,-58.35571275,-34.60905372
7,20,QUILMES,0,5544,-58.27674869,-34.73506242
7,20,RECOLETA,1,4186,-58.39521874,-34.58623775
7,20,RETIRO,1,2025,-58.37592173,-34.58841231
7,20,SAAVEDRA,1,890,-58.4887446,-34.55307606
7,20,SAN CRISTOBAL,1,714,-58.40188403,-34.6238645
7,20,SAN FERNANDO,0,1847,-58.56629736,-34.45545665
7,20,SAN FERNANDO,0,1847,-58.55408337,-34.14166569
7,20,SAN ISIDRO,0,4534,-58.53753207,-34.48729629
7,20,SAN MIGUEL,0,3327,-58.69170552,-34.55209197
7,20,SAN NICOLAS,1,3077,-58.38051517,-34.60366599
7,20,SAN TELMO,1,598,-58.37154103,-34.62152049
7,20,TIGRE,0,2913,-58.61687555,-34.38565106
7,20,TRES DE FEBRERO,0,2975,-58.57913045,-34.59594723
7,20,VELEZ SARSFIELD,1,475,-58.49327669,-34.63136139
7,20,VERSALLES,1,138,-58.52241724,-34.63012294
7,20,VICENTE LOPEZ,0,4023,-58.50461476,-34.52659375
7,20,VILLA CRESPO,1,2009,-58.44272186,-34.59883365
7,20,VILLA DEL PARQUE,1,550,-58.49067708,-34.60424664
7,20,VILLA DEVOTO,1,1232,-58.51428246,-34.60235465
7,20,VILLA GRAL. MITRE,1,419,-58.46894292,-34.6100287
7,20,VILLA LUGANO,1,1271,-58.47616703,-34.67499311
7,20,VILLA LURO,1,213,-58.50272906,-34.63641326
7,20,VILLA ORTUZAR,1,285,-58.46765121,-34.58097343
7,20,VILLA PUEYRREDON,1,381,-58.50349866,-34.58210304
7,20,VILLA REAL,1,330,-58.52603869,-34.61949319
7,20,VILLA RIACHUELO,1,373,-58.46334995,-34.69185842
7,20,VILLA SANTA RITA,1,541,-58.48295679,-34.61619346
7,20,VILLA SOLDATI,1,322,-58.44660206,-34.66537818
7,20,VILLA URQUIZA,1,1059,-58.4878555,-34.57154052
7,21,AGRONOMIA,1,189,-58.48867266,-34.59294472
7,21,ALMAGRO,1,1641,-58.42174452,-34.60922726
